rank,family,family_label,configuration_id,model_configuration,feature_block,parameters_display,training_seed,status,failure_code,convergence_status,pooled_oof_n,pooled_oof_positive_n,pooled_oof_positive_share,pooled_oof_pr_auc,pooled_oof_roc_auc,fold_pr_auc_mean,fold_pr_auc_sample_sd,runtime_seconds,delta_pr_auc_vs_dummy,delta_pr_auc_vs_fixed_l2,identity
31,hist_gradient_boosting,HistGradientBoosting,model_stage_v1__coarse__hist_gradient_boosting__005,HistGradientBoosting | model_stage_v1__coarse__hist_gradient_boosting__005,L,"{""imbalance"": ""none"", ""l2_regularization"": 1.0, ""learning_rate"": 0.06, ""max_features"": 0.7, ""max_iter"": 150, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 50}",20260818,COMPLETE,,CONVERGED_NO_WARNINGS,10760,1986,0.1845724907063197,0.39883646631644959,0.75401878570554637,0.40086457768257872,0.065908516555589408,11.859592750028241,0.22655331539363918,0.01718161438795246,hist_gradient_boosting|L|model_stage_v1__coarse__hist_gradient_boosting__005|seed=20260818
23,hist_gradient_boosting,HistGradientBoosting,model_stage_v1__coarse__hist_gradient_boosting__005,HistGradientBoosting | model_stage_v1__coarse__hist_gradient_boosting__005,L+D,"{""imbalance"": ""none"", ""l2_regularization"": 1.0, ""learning_rate"": 0.06, ""max_features"": 0.7, ""max_iter"": 150, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 50}",20260818,COMPLETE,,CONVERGED_NO_WARNINGS,10760,1986,0.1845724907063197,0.40186462452361404,0.75526098348342652,0.40806476841485623,0.059446520344333779,12.689944583107717,0.22958147360080364,0.020209772595116915,hist_gradient_boosting|L+D|model_stage_v1__coarse__hist_gradient_boosting__005|seed=20260818
4,hist_gradient_boosting,HistGradientBoosting,model_stage_v1__coarse__hist_gradient_boosting__007,HistGradientBoosting | model_stage_v1__coarse__hist_gradient_boosting__007,L+D+R,"{""imbalance"": ""none"", ""l2_regularization"": 1.0, ""learning_rate"": 0.06, ""max_features"": 1.0, ""max_iter"": 300, ""max_leaf_nodes"": 7, ""min_samples_leaf"": 50}",20260818,COMPLETE,,CONVERGED_NO_WARNINGS,10760,1986,0.1845724907063197,0.40781029540397229,0.7587946661506314,0.4142313063022775,0.055244708151802317,15.642676666029729,0.23552714448116188,0.02615544347547516,hist_gradient_boosting|L+D+R|model_stage_v1__coarse__hist_gradient_boosting__007|seed=20260818
19,xgboost,XGBoost,model_stage_v1__coarse__xgboost__004,XGBoost | model_stage_v1__coarse__xgboost__004,L,"{""colsample_bytree"": 0.7, ""gamma"": 0.0, ""imbalance"": ""sqrt"", ""learning_rate"": 0.02, ""max_depth"": 2, ""min_child_weight"": 20, ""n_estimators"": 500, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 1.0}",20260818,COMPLETE,,CONVERGED_NO_WARNINGS,10760,1986,0.1845724907063197,0.4027201758980235,0.75461855050546434,0.40310566987318008,0.067862048595841884,11.792745500046294,0.2304370249752131,0.021065323969526373,xgboost|L|model_stage_v1__coarse__xgboost__004|seed=20260818
9,xgboost,XGBoost,model_stage_v1__coarse__xgboost__009,XGBoost | model_stage_v1__coarse__xgboost__009,L+D,"{""colsample_bytree"": 0.7, ""gamma"": 0.1, ""imbalance"": ""sqrt"", ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 200, ""reg_alpha"": 0.0, ""reg_lambda"": 5.0, ""subsample"": 0.7}",20260818,COMPLETE,,CONVERGED_NO_WARNINGS,10760,1986,0.1845724907063197,0.40571422642366489,0.75686466996809898,0.41228631593172566,0.06207027073576929,11.674923500977457,0.23343107550085448,0.024059374495167762,xgboost|L+D|model_stage_v1__coarse__xgboost__009|seed=20260818
1,xgboost,XGBoost,model_stage_v1__coarse__xgboost__004,XGBoost | model_stage_v1__coarse__xgboost__004,L+D+R,"{""colsample_bytree"": 0.7, ""gamma"": 0.0, ""imbalance"": ""sqrt"", ""learning_rate"": 0.02, ""max_depth"": 2, ""min_child_weight"": 20, ""n_estimators"": 500, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 1.0}",20260818,COMPLETE,,CONVERGED_NO_WARNINGS,10760,1986,0.1845724907063197,0.41167748793642267,0.75948605132209945,0.41369081989469153,0.069915636428580757,12.890178165922407,0.23939433701361226,0.030022636007925541,xgboost|L+D+R|model_stage_v1__coarse__xgboost__004|seed=20260818
57,random_forest,Random Forest,model_stage_v1__coarse__random_forest__003,Random Forest | model_stage_v1__coarse__random_forest__003,L,"{""criterion"": ""gini"", ""imbalance"": ""none"", ""max_depth"": 6, ""max_features"": 0.5, ""max_samples"": 1.0, ""min_samples_leaf"": 5}",20260818,COMPLETE,,CONVERGED_NO_WARNINGS,10760,1986,0.1845724907063197,0.3931042942448485,0.75241598873904425,0.39576460424813886,0.068935961715130681,83.663011041993741,0.22082114332203809,0.011449442316351366,random_forest|L|model_stage_v1__coarse__random_forest__003|seed=20260818
17,random_forest,Random Forest,model_stage_v1__coarse__random_forest__003,Random Forest | model_stage_v1__coarse__random_forest__003,L+D,"{""criterion"": ""gini"", ""imbalance"": ""none"", ""max_depth"": 6, ""max_features"": 0.5, ""max_samples"": 1.0, ""min_samples_leaf"": 5}",20260818,COMPLETE,,CONVERGED_NO_WARNINGS,10760,1986,0.1845724907063197,0.40303752371486623,0.75563736444603902,0.40875665627919006,0.073900504372943071,127.88036579301115,0.23075437279205582,0.021382671786369101,random_forest|L+D|model_stage_v1__coarse__random_forest__003|seed=20260818
5,random_forest,Random Forest,model_stage_v1__coarse__random_forest__003,Random Forest | model_stage_v1__coarse__random_forest__003,L+D+R,"{""criterion"": ""gini"", ""imbalance"": ""none"", ""max_depth"": 6, ""max_features"": 0.5, ""max_samples"": 1.0, ""min_samples_leaf"": 5}",20260818,COMPLETE,,CONVERGED_NO_WARNINGS,10760,1986,0.1845724907063197,0.40739113699510365,0.75869960248293788,0.41155903399040739,0.073718022566431812,171.73377895896556,0.23510798607229325,0.025736285066606523,random_forest|L+D+R|model_stage_v1__coarse__random_forest__003|seed=20260818
74,pytorch_mlp,MLP (PyTorch),model_stage_v1__coarse__pytorch_mlp__epochs_200__005,MLP (PyTorch) | model_stage_v1__coarse__pytorch_mlp__epochs_200__005,L,"{""activation"": ""relu"", ""batch_size"": 64, ""epochs"": 200, ""hidden_layer_sizes"": [64, 32], ""imbalance"": ""none"", ""learning_rate"": 0.0003, ""weight_decay"": 0.001}",20260818,COMPLETE,,CONVERGED_NO_WARNINGS,10760,1986,0.1845724907063197,0.38978035503698211,0.74772461252014621,0.3880182105400321,0.06865676108419734,156.6328257919522,0.2174972041141717,0.0081255031084849771,pytorch_mlp|L|model_stage_v1__coarse__pytorch_mlp__epochs_200__005|seed=20260818
44,pytorch_mlp,MLP (PyTorch),model_stage_v1__coarse__pytorch_mlp__epochs_200__003,MLP (PyTorch) | model_stage_v1__coarse__pytorch_mlp__epochs_200__003,L+D,"{""activation"": ""relu"", ""batch_size"": 256, ""epochs"": 200, ""hidden_layer_sizes"": [64], ""imbalance"": ""sqrt"", ""learning_rate"": 0.0003, ""weight_decay"": 0.001}",20260818,COMPLETE,,CONVERGED_NO_WARNINGS,10760,1986,0.1845724907063197,0.39548464852848403,0.74494308920134122,0.40027840091709432,0.047989800011082634,46.518136708938982,0.22320149760567362,0.013829796599986899,pytorch_mlp|L+D|model_stage_v1__coarse__pytorch_mlp__epochs_200__003|seed=20260818
60,pytorch_mlp,MLP (PyTorch),model_stage_v1__coarse__pytorch_mlp__epochs_200__003,MLP (PyTorch) | model_stage_v1__coarse__pytorch_mlp__epochs_200__003,L+D+R,"{""activation"": ""relu"", ""batch_size"": 256, ""epochs"": 200, ""hidden_layer_sizes"": [64], ""imbalance"": ""sqrt"", ""learning_rate"": 0.0003, ""weight_decay"": 0.001}",20260818,COMPLETE,,CONVERGED_NO_WARNINGS,10760,1986,0.1845724907063197,0.39285597329790861,0.74557192115953685,0.39789464059189233,0.0568556017103155,44.912136876082513,0.2205728223750982,0.011201121369411482,pytorch_mlp|L+D+R|model_stage_v1__coarse__pytorch_mlp__epochs_200__003|seed=20260818
